generic_name,month,n_reports,roll_mean,roll_std,zscore,is_anomaly
liraglutide,2020-08-01,21,62.166666666666664,105.59624362005876,-0.38984972623445446,False
liraglutide,2020-09-01,19,19.5,8.61974477581178,-0.05800635784519636,False
liraglutide,2020-10-01,28,17.833333333333332,7.277820186484491,1.3969384247149994,False
liraglutide,2020-11-01,20,21.833333333333332,4.020779360621656,-0.45596466975742705,False
liraglutide,2020-12-01,20,22.333333333333332,3.444802848756527,-0.677348874747824,False
liraglutide,2021-01-01,15,22.166666666666668,3.5449494589910713,-2.0216555269891985,True
liraglutide,2021-02-01,34,20.5,4.230839160277125,3.190856349905708,True
liraglutide,2021-03-01,232,22.666666666666668,6.976149845495083,30.00700070519735,True
liraglutide,2021-04-01,34,58.166666666666664,85.4269668586378,-0.2828927159108552,False
liraglutide,2021-05-01,25,59.166666666666664,85.03744273357944,-0.4017837974468509,False
liraglutide,2021-06-01,32,60.0,84.60023640628987,-0.33096834228134914,False
liraglutide,2021-07-01,24,62.0,83.60143539437665,-0.4545376502298192,False
liraglutide,2021-08-01,29,63.5,82.6649865420671,-0.41734719187843106,False
liraglutide,2021-09-01,36,62.666666666666664,83.04617189652272,-0.3211065128913334,False
liraglutide,2021-10-01,26,30.0,4.8579831206102835,-0.8233869695902732,False
liraglutide,2021-11-01,42,28.666666666666668,4.633213427719592,2.8777723153357577,True
liraglutide,2021-12-01,20,31.5,6.685805860188761,-1.7200619103342194,False
liraglutide,2022-01-01,25,29.5,8.142481194337169,-0.5526570946371486,False
liraglutide,2022-02-01,245,29.666666666666668,8.016649341639006,26.860764910207283,True
liraglutide,2022-03-01,26,65.66666666666667,88.21942340928555,-0.44963643077371945,False
liraglutide,2022-04-01,27,64.0,88.98314447129935,-0.415809086314476,False
liraglutide,2022-05-01,26,64.16666666666667,88.8986314105386,-0.4293279442110979,False
liraglutide,2022-06-01,16,61.5,89.93052874302549,-0.5059460967922834,False
liraglutide,2022-07-01,26,60.833333333333336,90.3137125062789,-0.38569263035125045,False
liraglutide,2022-08-01,30,61.0,90.2352481018373,-0.3435464594169914,False
liraglutide,2022-09-01,37,25.166666666666668,4.7504385762581,2.490998071730547,True
liraglutide,2022-10-01,34,27.0,6.8117545463804205,1.0276353841492436,False
liraglutide,2022-11-01,35,28.166666666666668,7.38692538657329,0.9250578523175307,False
liraglutide,2022-12-01,37,29.666666666666668,7.76316086828045,0.9446324065364466,False
liraglutide,2023-01-01,41,33.166666666666664,4.355073669503276,1.7986683872162323,False
liraglutide,2023-02-01,57,35.666666666666664,3.6696957185576866,5.813379356073165,True
